%xcoord,ycoord
674128.56250073,5451570.99995659
674159.999999393,5451591.99999863
674205.374974778,5451612.99999468
674212.300289889,5451614.73519478
674233.312503298,5451619.99999532
674275.249995343,5451633.99997795
674307.839208342,5451643.7942914
674310.187479254,5451644.50003743
674355.562459348,5451651.50002046
674386.999953016,5451658.49996609
674403.779084234,5451668.1023322
674428.937451834,5451682.49997551
674467.312486886,5451703.49997586
674489.032378807,5451719.82628923
674495.250034046,5451724.49995047
674519.749976066,5451738.49997083
674551.124960716,5451763.00002608
674572.680764025,5451773.77785956
674579.12503717,5451776.99997651
674617.50001448,5451776.9999722
674655.999959933,5451787.99997447
674670.265845368,5451787.29048134
674726.375029214,5451784.49997232
674769.924599581,5451780.58101781
674869.426732788,5451771.62697982
674893.062482948,5451769.50003561
674933.812499849,5451750.9999717
674965.232729692,5451750.99996559
675026.374976176,5451750.99995527
675065.010724961,5451754.12835395
675119.000036786,5451758.49995926
675144.937452318,5451766.00004272
675161.711855115,5451774.35182915
675204.187479725,5451795.49997536
675248.624990489,5451814.00001919
675252.679878774,5451815.492614
675289.375010588,5451829.00000978
675334.633669894,5451869.6030604
675363.499960182,5451895.49999338
675389.374981455,5451913.99995286
675413.683213902,5451930.38759788
675422.749953711,5451936.50003577
675444.937453988,5451951.00002713
675489.437493226,5451958.499998
675506.774768829,5451958.50000705
675552.374986685,5451958.50003167
675585.750044196,5451969.50003588
675602.004790511,5451979.65065734
675615.375041398,5451987.99999668
675656.125014612,5452017.99999194
675683.786527687,5452036.96790103
675704.250029306,5452051.00003364
675733.875036323,5452073.50004464
675767.75482008,5452090.46999895
675857.0811905,5452135.21249241
675874.624979357,5452143.99997099
675948.750209012,5452174.83777255
675963.562503367,5452181.00003233
676008.000012504,5452195.49999446
676042.701429157,5452208.67775653
676067.250036309,5452218.00002309
676140.717923168,5452223.12867762
676174.687522568,5452225.50003385
676240.353871861,5452230.4626695
676267.31245429,5452232.50002573
676340.182992507,5452232.50003304
676371.000005357,5452232.50003702
676440.030871178,5452229.66379374
676456.187445403,5452228.99997514
676539.170900979,5452217.79862833
676567.312535088,5452213.9999874
676604.374979626,5452192.00002431
676628.043660756,5452176.28744537
676648.81247089,5452162.49995601
676685.874957234,5452147.49998802
676717.78426645,5452161.8681571
676719.187519548,5452162.50001607
676741.437521705,5452184.49999724
676752.562516744,5452191.99996962
676778.437488307,5452199.49999696
676801.807944581,5452212.45439218
676811.812515112,5452217.99999201
676822.937525198,5452244.00004118
676826.625014595,5452281.00001389
676829.179691444,5452303.8621747
676830.312520912,5452314.00004311
676834.000000429,5452351.50003746
676841.436182789,5452402.99068966
676841.437524218,5452402.9999782
676841.437498471,5452429.00001511
676815.499955521,5452428.9999835
676800.687471862,5452413.99995944
676785.875025123,5452407.00002081
676775.660811463,5452409.41349486
676756.249998025,5452413.99999449
676733.99995287,5452447.49997803
676720.49507366,5452484.88064741
676719.187476199,5452488.49999338
676713.220762207,5452584.37270001
676711.812515121,5452607.00003979
676711.812485104,5452647.50002157
676700.687466437,5452677.00005132
676699.52323323,5452682.0755801
676689.562451616,5452725.50001124
676697.000026446,5452765.99999191
676709.394065622,5452772.88299414
676730.312476392,5452784.49999067
676745.12497495,5452821.50001195
676753.886362719,5452856.54537187
676756.250037388,5452866.00003018
676759.937494265,5452896.00003031
676767.375021506,5452928.99999864
676778.112697241,5452952.79703952
676785.874980017,5452969.99996992
676822.937462301,5453028.99995475
676828.428355771,5453038.94289628
676841.437533506,5453062.50000212
676869.227428835,5453129.99930516
676893.312472745,5453188.49996994
676905.59443636,5453223.02230085
676911.81246289,5453240.50004291
676911.812514639,5453314.4999751
676911.249066108,5453321.83425428
676908.124949948,5453362.49999378
676908.125000032,5453421.62112563
676908.125007684,5453443.99997463
676908.124971383,5453499.50003639
676904.193267775,5453521.17409575
676900.687521245,5453540.49998013
676882.187480049,5453559.00003271
676850.16779174,5453602.60970928
676841.437506288,5453614.50003924
676826.625012826,5453662.49996522
676826.624968462,5453697.42187398
676826.624965346,5453699.50002657
676800.687470404,5453755.00005124
676781.626312775,5453786.20565014
676771.062490266,5453803.49999279
676745.124974726,5453847.4999647
676729.359790723,5453871.32060689
676708.062497684,5453903.50004898
676672.113841101,5453953.17449325
676659.93749036,5453969.99996062
676611.74998613,5454018.00002073
676606.512606353,5454027.81181717
676582.124989385,5454073.49995711
676568.070481316,5454119.51826099
676567.312519208,5454122.00003363
676552.4999538,5454162.49995629
676537.232401547,5454214.49218834
676533.99994676,5454225.49999738
676508.062502953,5454285.00003616
676490.442629037,5454300.58873813
676441.374996848,5454343.9999545
676414.254061363,5454365.14769658
676374.68749967,5454395.99998476
676332.924114783,5454423.00262924
676322.875038218,5454429.49998398
676282.125033591,5454466.49995173
676255.477025828,5454485.79116896
676241.375019108,5454495.99999129
676185.812475178,5454529.50004242
676169.86281835,5454536.97908371
676115.437450354,5454562.49997001
676078.482968048,5454577.26182827
676022.812486985,5454599.49997677
675987.853952521,5454618.85257225
675948.74997527,5454640.50001965
675903.41865478,5454672.01433802
675900.562470348,5454673.99995563
675830.187536188,5454725.50003154
675823.960309279,5454732.30030476
675789.437488863,5454769.99998872
675756.125003486,5454799.50001066
675752.811120765,5454802.22430653
675715.375020567,5454832.99997995
675670.937488818,5454848.00003191
675666.395662686,5454848.00002935
675604.249944782,5454847.99999544
675566.75540782,5454852.46365759
675541.249981684,5454855.50003533
675500.500016125,5454843.99997785
675469.303544259,5454837.44466342
675467.187462288,5454837.00001124
675437.562530184,5454837.00000061
675415.312477869,5454869.99999358
675411.624947621,5454892.49997735
675410.628452315,5454897.92633412
675404.18752782,5454932.99996172
675404.187535802,5454992.50003212
675404.018606882,5454997.24157234
675400.500034971,5455095.99997253
675400.762865372,5455097.05129577
675411.625013257,5455140.50000655
675426.437477488,5455173.99995702
675426.437480293,5455192.49018792
675426.437477064,5455218.50000597
675411.624991155,5455262.49996369
675397.79266084,5455286.23157626
675385.687464203,5455306.99999725
675333.812540048,5455348.00003126
675325.814743494,5455353.56731864
675285.687476252,5455381.50000417
675249.585746041,5455417.54085651
675248.624976645,5455418.50000535
675181.491823415,5455490.64313234
675152.312448219,5455522.00005026
675106.678696073,5455556.27350421
675093.062506634,5455566.50000473
675029.553278223,5455619.74393708
675022.687478583,5455625.4999811
674941.187541774,5455663.00002018
674940.12881845,5455663.62882171
674885.624951835,5455695.99997947
674865.463605222,5455726.44077331
674863.437444593,5455729.49998915
674844.875022292,5455759.00003748
674830.062495565,5455803.49996502
674830.062477389,5455817.97993112
674830.062455788,5455832.99995479
674830.062532774,5455881.49995436
674830.062501865,5455917.88391578
674830.062484195,5455932.99997782
674830.062499697,5455995.99996319
674838.357261724,5456016.1471947
674856.000039683,5456058.99996525
674885.624971282,5456092.50002177
674891.481975702,5456099.12312036
674915.249991537,5456125.99999623
674941.18751141,5456163.00001173
674955.486692988,5456175.26628609
674993.062506097,5456207.4999843
675007.875044018,5456244.5000204
675007.122118465,5456255.0152482
675004.187458475,5456296.00001797
674986.486128406,5456352.08749103
674981.937517262,5456366.49995162
674952.31252042,5456426.00002501
674946.0185788,5456443.20880711
674937.500043632,5456466.50001508
674930.062473691,5456514.49999268
674919.877727033,5456538.99844774
674911.5624501,5456559.00005303
674856.236451568,5456614.32609693
674848.562505039,5456622.00004403
674811.562519212,5456633.50000949
674774.500029959,5456637.00003005
674761.581776786,5456639.03780365
674752.312538585,5456640.49996782
674722.624978309,5456663.00002227
674696.74998229,5456696.00002482
674691.714822578,5456706.15500147
674681.875042633,5456725.99999064
674644.87496698,5456744.50001747
674609.211971073,5456737.28317488
674607.812450093,5456736.99996481
674574.500011976,5456740.4999694
674548.562482683,5456770.49998582
674542.372056512,5456795.05357449
674541.124978168,5456799.99995855
674548.562446874,5456825.99997046
674567.062477405,5456855.50000188
674585.62502549,5456881.50003914
674586.322180169,5456882.20601777
674600.437528117,5456896.50002771
674611.499953909,5456922.00000727
674611.499981057,5456962.99998961
674610.50088649,5456973.97326489
674607.812527387,5457003.50002215
674600.437525531,5457040.49999873
674589.312497733,5457066.50000168
674587.974057767,5457070.53035116
674578.187463978,5457100.00000781
674600.437497993,5457126.00004767
674611.500001297,5457125.99999962
674630.062470332,5457136.99997975
674631.478359184,5457138.39995114
674641.187512659,5457147.99995541
674656.000016885,5457174.00002366
674674.500001689,5457178.0000018
674689.312498049,5457155.49995622
674690.610001688,5457145.11994084
674692.999990507,5457126.00002734
674704.124999853,5457096.4999939
674704.124949316,5457070.50001944
674709.133155743,5457047.94226159
674711.562520051,5457037.00000794
674711.562450435,5457011.00003022
674733.750037856,5456973.99997237
674748.784441417,5456961.49943268
674755.99999095,5456955.49997398
674781.937466869,5456933.49999255
674789.312519619,5456907.49996342
674806.443753403,5456883.50464412
674807.874979563,5456881.49995838
674815.249961381,5456870.49998974
674844.875046006,5456855.50003188
674863.437507384,5456866.49999253
674857.062306748,5456895.21508622
674855.999983058,5456899.99998577
674859.687507015,5456988.99998121
674859.687503449,5456994.9261776
674859.687452101,5457047.99998066
674844.874946575,5457084.99996243
674839.320128087,5457089.21882263
674815.250028135,5457107.49995267
674789.312506066,5457121.99995406
674767.124950793,5457137.00000396
674760.838027884,5457148.58494977
674744.875034723,5457178.00002357
674737.437539058,5457221.99995743
674727.704696794,5457241.52046658
674715.250023653,5457266.49995253
674692.999985263,5457299.99999374
674674.577907575,5457325.8904756
674655.999952567,5457352.00001097
674626.31249648,5457377.99995765
674609.295337797,5457400.73209809
674592.999955849,5457422.50005077
674559.687501651,5457478.00000725
674555.130737754,5457484.55355674
674526.312484189,5457526.00001724
674500.489718354,5457568.14025699
674485.562478874,5457592.50003658
674441.125006506,5457648.0000202
674440.994349404,5457648.19628111
674411.499964995,5457692.49996762
674389.25000679,5457733.50003654
674389.240553932,5457733.53018349
674370.749985285,5457792.50002796
674357.978475788,5457828.3983154
674352.249983282,5457844.50000361
674318.874991707,5457877.9999646
674296.671213783,5457905.73125006
674289.249963495,5457914.99997531
674267.062458846,5457962.99999129
674264.534217614,5457998.0585218
674263.31247915,5458015.00000773
674255.937528431,5458077.99998
674254.419676357,5458097.42828282
674252.187479284,5458125.99999658
674267.092409227,5458195.66780394
674274.437506372,5458229.99996411
674307.750012823,5458277.9999911
674312.624131826,5458282.09652798
674355.937488289,5458318.5000006
674370.749956614,5458333.49997655
674389.249992476,5458340.99997867
674391.494099048,5458340.5965483
674411.500003016,5458337.00002113
674437.437479391,5458311.50001312
674455.937474267,5458292.49996863
674472.506982452,5458290.54240935
674485.562502277,5458289.00000045
674504.124969001,5458292.50001777
674515.187533522,5458300.00001556
674526.312474658,5458318.50001548
674530.062493285,5458337.0000038
674544.10121358,5458337.00002687
674548.56248043,5458337.00003423
674567.062464957,5458336.99996519
674581.874983667,5458340.9999875
674589.312461287,5458359.49999893
674567.062503507,5458370.50004631
674558.115827137,5458384.76630154
674548.562448817,5458399.99998989
674552.250019194,5458429.99997077
674563.374975686,5458466.99998058
674574.007510446,5458474.58364689
674589.31251011,5458485.49995641
674589.312465915,5458499.99995351
674578.187454946,5458536.99999122
674575.450524375,5458564.83374872
674574.500022159,5458574.50004627
674581.87495011,5458592.99997259
674604.124943014,5458622.49997047
674625.294397761,5458648.23697082
674637.437460989,5458663.000043
674674.499943023,5458696.49997294
674696.366607442,5458718.23246686
674715.249957781,5458736.99996172
674759.687522649,5458778.00001533
674768.341034827,5458787.45613057
674796.749958294,5458818.49996454
674829.487501956,5458866.16295185
674830.062452481,5458867.00002986
674870.812471477,5458926.00002684
674883.568449356,5458950.0049256
674930.062448202,5459037.50003208
674930.486423836,5459038.20506885
674941.187454048,5459056.00001088
674944.875001802,5459085.50004141
674933.812484482,5459119.0000174
674923.036399554,5459128.14021341
674907.87503918,5459140.99996444
674893.062506581,5459170.49995903
674885.624990998,5459193.0000183
674866.906226204,5459206.90084732
674855.999977072,5459214.99998557
674833.750041283,5459255.99995737
674819.005867284,5459292.82919906
674818.937484111,5459293.00001221
674800.4375077,5459325.99999001
674781.937519741,5459337.50003621
674742.319801464,5459343.73200392
674737.437505893,5459344.50000126
674715.250019247,5459359.4999823
674704.12497882,5459378.00001931
674700.437539323,5459396.4999557
674718.937473121,5459400.50003605
674727.737887343,5459400.50000904
674741.187519531,5459400.49996784
674755.999962876,5459400.49999468
674785.624972408,5459393.00003528
674792.999970782,5459414.99996318
674794.628439303,5459432.80448298
674796.749978661,5459455.99995489
674804.125010812,5459455.99996843
674830.062471683,5459448.49997309
674837.031497432,5459406.84247414
674841.187477047,5459381.99995551
674848.562471013,5459337.49999568
674872.160041838,5459319.61553451
674878.250014953,5459314.99997819
674893.062448502,5459296.50005241
674907.875011021,5459282.00002031
674944.874962747,5459255.9999596
674947.351293001,5459255.1652512
674967.12498971,5459248.50003645
674981.937517942,5459237.49999709
675000.437447058,5459226.00000736
675033.812503027,5459226.0000478
675038.843690342,5459228.03971558
675052.312475736,5459233.50002744
675078.249997954,5459241.00000906
675107.875001911,5459255.99998451
675124.236667622,5459275.11926342
675130.125002129,5459282.00002666
675156.062527745,5459311.49995293
675185.687500681,5459329.99999281
675202.177918052,5459332.22520674
675211.625020931,5459333.49999737
675241.250020708,5459344.5000096
675267.187450479,5459366.9999574
675290.093171583,5459375.50505599
675296.812465209,5459377.99999024
675326.437506594,5459374.5000225
675348.625023034,5459356.00002261
675363.500011575,5459333.49997459
675367.434620028,5459327.65617466
675378.312495018,5459311.50001985
675393.125016618,5459300.50004628
675415.312458087,5459315.00000171
675415.312499341,5459350.47208601
675415.312510574,5459363.50001507
675407.93754065,5459400.5000118
675378.312526079,5459437.50003708
675376.671588033,5459438.1080465
675348.624953793,5459448.50003818
675300.49996972,5459451.99997012
675279.288577174,5459456.77552088
675267.187479357,5459459.49997174
675248.625016863,5459474.49995703
675237.500037874,5459500.5000309
675241.249980416,5459525.99995781
675249.571924045,5459530.74643065
675274.562486045,5459544.99995893
675296.812484709,5459544.99995126
675337.562524985,5459544.99996759
675345.697219166,5459544.99996623
675359.749953164,5459544.99996397
675396.812486388,5459559.50003643
675419.062522687,5459570.50002557
675430.787085556,5459588.20251173
675441.249953368,5459604.0000183
675441.249953614,5459652.00002675
675444.937542687,5459678.00001182
675444.937530933,5459684.69618407
675444.937478314,5459711.49999967
675444.937505847,5459729.99995357
675467.187472633,5459748.49996476
675474.62497228,5459766.99997879
675478.673406228,5459771.04842599
675493.124955787,5459785.50002632
675507.937537171,5459803.99999807
675504.249983624,5459829.99995885
675498.434943926,5459858.92871966
675496.812509381,5459867.00002579
675485.687455384,5459888.99997737
675463.500003663,5459888.9999844
675437.562513378,5459900.50000382
675440.283298086,5459916.73243069
675441.25001745,5459922.49996334
675467.187528574,5459941.00000186
675463.499960633,5459948.49998562
675459.750028549,5459985.49999973
675476.026741073,5459989.007426
675478.312467643,5459989.49997132
675493.124960648,5459993.00004823
675515.312492442,5459985.4999982
675519.062526812,5459970.49994998
675530.187484219,5459941.00004158
675532.790684096,5459929.35186261
675537.562512473,5459908.00000086
675556.062466366,5459881.99997045
675581.999989657,5459889.00001314
675596.812505195,5459896.50001737
675596.812497405,5459899.14752623
675596.812459911,5459911.49997104
675596.812492038,5459940.99996413
675607.937503933,5459970.50001703
675619.062489173,5459970.49997773
675620.972517338,5459955.21966521
675622.749967562,5459940.99996124
675630.187530126,5459911.50002119
675630.187510884,5459885.49995041
675641.312486002,5459863.49996663
675645.6902911,5459864.53440104
675656.125015161,5459867.00002905
675674.624977696,5459882.00000577
675689.437494725,5459908.0000263
675696.874968448,5459926.50000567
675709.852701677,5459934.98121762
675719.062456635,5459940.99998058
675733.874968695,5459941.00002205
675756.125031283,5459930.00000161
675770.937519068,5459896.50003549
675768.654281466,5459884.06692582
675763.500011133,5459855.99997526
675756.125002366,5459815.00001741
675747.364152485,5459786.61041506
675741.312504108,5459767.00002232
675722.750022824,5459726.49995186
675703.029999451,5459697.78943627
675689.437486724,5459678.00001809
675652.374958472,5459663.50002586
675618.920643737,5459649.93748344
675615.374955186,5459648.50004443
675581.99998659,5459637.4999839
675578.312475749,5459622.49996142
675585.75001789,5459592.99999595
675594.693526597,5459580.87323177
675596.812506891,5459578.00004408
675644.999943793,5459563.49997866
675670.937490271,5459545.00003996
675679.602504885,5459533.80860201
675696.875008992,5459511.50001435
675719.062496042,5459485.4999935
675734.490380371,5459451.30855663
675737.562537701,5459444.50000525
675748.687474644,5459388.99999949
675759.004813332,5459354.68619983
675759.81248664,5459352.00000684
675770.937501691,5459307.50000432
675789.361498512,5459259.6971621
675789.437467845,5459259.50005215
675819.062464491,5459244.49998504
675867.249994395,5459237.49999077
675884.917520769,5459235.37857657
675900.562484397,5459233.50001974
675952.437458182,5459214.99999745
675969.292545211,5459191.31180293
675970.937516852,5459188.99995363
675970.937532782,5459151.99997176
675948.750018049,5459137.50004584
675919.124949807,5459125.99997751
675917.753455678,5459124.85963216
675896.875011312,5459107.5000018
675896.874984918,5459077.99996424
675915.375028863,5459041.00003461
675916.382920399,5459039.4068381
675941.312539038,5459000.00001537
675967.249995394,5458970.49995542
675973.839644071,5458958.15479504
675996.874968143,5458914.99999057
676025.130148523,5458872.55763624
676026.500004405,5458870.4999625
676059.87497162,5458833.49997271
676092.024852842,5458798.39152509
676100.624968922,5458788.99998541
676126.499997406,5458751.99995317
676137.624971018,5458740.99995354
676159.495338234,5458755.74407811
676159.874998023,5458756.00002957
676159.875023159,5458796.49998054
676167.250033434,5458822.50003417
676182.062469996,5458830.00002641
676196.611526903,5458834.79518959
676215.437516488,5458840.99997085
676237.625032847,5458848.5000417
676274.687452732,5458866.99999984
676285.524110246,5458877.71488598
676308.06249994,5458900.00002164
676337.687497582,5458933.5000399
676360.25305779,5458940.02499618
676363.624955105,5458940.9999991
676404.374983452,5458955.999994
676455.387643377,5458970.27619123
676456.187479998,5458970.50003037
676511.750018648,5458985.50004495
676552.779669713,5458991.88596708
676559.937488266,5458993.00002213
676611.750002244,5458996.49995695
676648.812487446,5458996.50003009
676652.481422741,5458996.50002751
676685.874982827,5458996.50000433
676730.312504074,5458981.49999268
676746.743127115,5458970.79240126
676752.562496237,5458967.0000047
676774.750017029,5458944.4999972
676785.874961486,5458903.99998061
676775.589026133,5458887.59803695
676767.375019345,5458874.49999426
676748.812461092,5458856.00000956
676741.437461534,5458799.99998919
676741.091629745,5458798.27952877
676734.000032482,5458762.999956
676722.874960024,5458733.49999513
676707.215532087,5458705.14363696
676704.375004765,5458699.99996441
676682.187502472,5458674.50002105
676641.437494968,5458656.00000653
676631.922209104,5458643.79477444
676626.624965929,5458637.00001629
676626.624999268,5458607.49998919
676626.624943845,5458574.49998078
676640.876674037,5458549.48451337
676641.437545161,5458548.50003933
676685.874958558,5458522.50000541
676719.187452589,5458522.50003733
676732.823205045,5458525.56421899
676752.562486877,5458529.99996696
676782.187446,5458529.99998146
676830.312511341,5458518.50001001
676830.717654691,5458518.09941815
676852.562514862,5458496.49996323
676856.250006415,5458462.99996389
676868.246113992,5458429.60550564
676874.750032728,5458411.5000447
676915.499980965,5458367.00002084
676929.229218646,5458352.00738911
676956.250033789,5458322.50004461
677004.437498707,5458304.00003466
677011.583861308,5458299.81874472
677048.87495871,5458277.99996051
677089.624963941,5458255.50004965
677097.890392032,5458249.60470205
677141.499949656,5458218.50000726
677182.918498591,5458197.71579032
677193.312532078,5458192.49996476
677241.500028852,5458174.0000339
677275.251086497,5458159.68629916
677293.375035612,5458151.99997742
677326.68748301,5458122.49998864
677354.849002941,5458100.52029958
677360.000031917,5458096.49998921
677393.375000593,5458059.49999331
677419.470193631,5458024.64112673
677426.687495709,5458014.9999982
677467.4374541,5457978.00004671
677498.347710444,5457966.96065541
677530.437471107,5457955.50000762
677567.437543624,5457941.00000589
677589.434070302,5457926.96539326
677608.187540412,5457914.99996894
677652.624959824,5457900.0000349
677682.870254873,5457894.39080017
677711.937492726,5457889.00004411
677737.875015143,5457888.99995784
677763.749962969,5457888.99997607
677781.975945378,5457892.35445562
677804.500032382,5457896.49999973
677826.749974319,5457911.00000813
677841.562479817,5457933.5000352
677848.028168254,5457956.10283362
677848.999951855,5457959.50000356
677871.187468653,5457985.50000008
677900.812495434,5458014.99997212
677909.306499078,5458033.53239384
677919.374949385,5458055.49999609
677945.250008229,5458096.49997293
677959.768277468,5458119.57283027
677963.812465447,5458125.99997456
677982.312463902,5458166.99996671
677998.075272896,5458211.6317901
678004.562451072,5458230.00002362
678008.250000532,5458263.00003021
678023.062497337,5458307.49999524
678023.0624975,5458307.82175798
678023.062507612,5458351.99997355
678020.288854359,5458407.6604948
678019.374960525,5458425.99996763
678037.874967914,5458496.49998477
678036.920568107,5458505.10588134
678030.500045307,5458563.00001296
678026.129446462,5458604.42884642
678023.062527979,5458633.49999422
678023.062493581,5458674.50000917
678028.887046806,5458703.59808232
678037.875022417,5458748.49996424
678047.719278322,5458801.71222705
678056.374971279,5458848.49998058
678085.475717185,5458891.98760424
678100.874963587,5458914.99997821
678137.8749594,5458956.00004292
678149.926743944,5458967.97786331
678178.624971158,5458996.4999789
678223.745051136,5459035.20541195
678230.499976085,5459041.00000382
678286.062478381,5459063.00004647
678316.690488132,5459069.19789273
678323.12499415,5459070.49997181
678345.312531919,5459077.99996261
678382.375003345,5459096.50000797
678407.800800979,5459109.37382032
678411.999979355,5459111.49998559
678434.249971782,5459122.49996571
678456.437466322,5459152.00000864
678478.536787295,5459177.13466613
678482.37497816,5459181.50003327
678508.312464223,5459222.50001841
678542.907729551,5459252.17685788
678560.187514492,5459266.99997603
678597.187525379,5459296.49998525
678626.098490126,5459303.81148806
678656.500031632,5459311.49995713
678708.312532973,5459325.99998097
678722.392798549,5459330.38294769
678756.49998202,5459340.99998511
678786.125036062,5459356.00002665
678793.639018979,5459386.05614455
678797.249955232,5459400.49999619
678786.125013842,5459448.49996623
678772.838907103,5459481.68729286
678771.312541824,5459485.49999367
678771.3124991,5459518.99996549
678800.937499707,5459548.50000232
678818.048491278,5459559.77913649
678834.312507046,5459570.49996897
678871.312457127,5459588.99996244
678897.250015644,5459600.49994995
678905.557052616,5459607.22713424
678937.999997238,5459633.50001158
678994.250793386,5459648.28705202
679008.374943317,5459651.99996819
679080.768880631,5459697.12264244
679086.187510269,5459700.50004177
679141.750037834,5459722.50001412
679173.741253433,5459733.29871117
679186.187476472,5459737.49995942
679208.374973812,5459741.00001621
679272.199830739,5459748.89401069
679297.312535518,5459752.00000597
679349.187461592,5459748.49995377
679371.657948247,5459751.0294767
679415.812541825,5459756.00000198
679456.562471516,5459770.50000819
679467.957215052,5459774.92326734
679486.187450198,5459781.99995785
679523.250018045,5459800.50002069
679545.499979609,5459819.00000942
679549.214515373,5459828.27850117
679560.312484121,5459855.99999523
679578.812454879,5459892.99999787
679600.968600617,5459911.21425755
679619.562482766,5459926.50003663
679656.624961064,5459945.0000053
679688.303648493,5459958.45102815
679708.43750249,5459967.00002641
679756.625039487,5459989.5000053
679778.863070774,5460000.6003146
679793.687463996,5460008.00004343
679856.624971963,5460051.99996083
679862.293868939,5460055.27836077
679908.500031154,5460082.0000229
679940.11256533,5460116.14695155
679952.937470618,5460130.00004525
679986.481545971,5460203.76294742
679990.000015375,5460211.50001774
680004.812543724,5460256.00004581
679993.687528577,5460293.00004104
679990.282193856,5460297.78589173
679975.187470439,5460318.99997922
679945.562526178,5460348.50003928
679920.006874912,5460367.8685283
679915.875018316,5460371.00003908
679875.124988792,5460377.99997918
679834.437449621,5460385.50005004
679822.431820724,5460385.50004097
679804.749959029,5460385.50002776
679767.749950839,5460389.50000326
679734.374960126,5460382.00000276
679724.114763632,5460378.61201697
679701.062486682,5460371.00000228
679660.312465238,5460348.49997768
679641.402255827,5460326.40265934
679638.062465092,5460322.49998473
679589.937523547,5460293.00004465
679560.312521078,5460270.99998466
679559.145438495,5460270.18125486
679523.250016938,5460244.9999685
679486.187481134,5460226.50001166
679474.497903103,5460217.68760399
679441.749982786,5460192.99998127
679415.812477152,5460171.00001597
679401.000035402,5460163.50002593
679397.649856693,5460155.9232577
679386.187492752,5460129.99997636
679371.375045051,5460093.00003402
679371.374957807,5460061.28978879
679371.374952511,5460059.50005019
679375.062483937,5460026.49999201
679393.624981262,5460000.49996101
679400.999968522,5459985.50002145
679410.077261572,5459972.01812306
679415.812474166,5459963.49999161
679426.937447882,5459933.49999313
679419.562514369,5459911.50002218
679397.312508985,5459893.00004617
679393.420148148,5459889.10768223
679378.812461493,5459874.49998741
679349.187516117,5459856.00002763
679330.62498661,5459848.50000279
679311.958708396,5459832.9359875
679308.437474034,5459829.99996933
679286.18749071,5459815.0000361
679267.687443266,5459811.49995427
679223.249989911,5459814.9999677
679218.16264312,5459814.99997039
679178.749957963,5459814.99999169
679149.12497763,5459815.00000864
679119.499995639,5459811.50003907
679118.459532584,5459811.50003732
679078.74996351,5459811.49997094
679041.687515228,5459811.4999956
679019.115515392,5459816.58188836
679008.375030844,5459819.0000162
678963.937502098,5459818.9999544
678934.312500165,5459811.4999949
678920.95719368,5459807.63824844
678908.374958801,5459804.00003981
678882.437500285,5459785.50002598
678845.375010623,5459767.00004415
678839.698549938,5459754.71966766
678823.187526233,5459718.99997598
678819.437529009,5459692.99997854
678801.220388667,5459663.95102915
678800.937512034,5459663.49995586
678771.31250821,5459645.00002797
678749.062537229,5459637.50002724
678708.770000068,5459630.08421369
678708.312463493,5459630.00000442
678667.624977983,5459619.00001924
678637.937485366,5459619.00002688
678610.329881683,5459618.99999569
678597.187486181,5459618.99998099
678560.187508558,5459637.49999411
678519.501818356,5459657.64254567
678515.750008477,5459659.49998007
678474.999980838,5459688.99997736
678441.624986139,5459711.50000316
678437.965996343,5459715.14355428
678411.999959707,5459741.00002128
678393.499988901,5459767.00003299
678375.805722818,5459792.88418786
678360.687489668,5459814.99996502
678367.562445331,5459844.99995852
678367.562517894,5459887.3411039
678367.562520285,5459889.00000346
678360.124980079,5459919.00003598
678337.937459138,5459941.00001469
678319.374966411,5459951.99999571
678308.612472774,5459961.74443041
678282.374954367,5459985.50004802
678245.312449468,5460018.99996597
678236.452411037,5460030.54794616
678234.187508649,5460033.49996983
678223.062533381,5460059.49995805
678208.250028009,5460096.49999862
678204.827709469,5460124.34261231
678204.56253626,5460126.49995209
678204.562463581,5460163.500008
678204.562493479,5460189.49999455
678204.562541043,5460207.99996525
678200.62513066,5460223.749585
678197.187525174,5460237.49997734
678182.375013893,5460259.50004321
678145.312527634,5460277.99997059
678128.493733579,5460283.79522594
678111.937480778,5460289.50001624
678086.06250432,5460292.99996096
678060.124953032,5460296.50000605
678033.259452153,5460310.10280627
678030.500031816,5460311.49998237
678019.374979394,5460322.4999748
677989.750038733,5460345.00002903
677986.000022712,5460371.00002334
677977.3446177,5460386.43934797
677967.499965044,5460404.00001865
677941.56246997,5460437.49997109
677931.653771286,5460473.57202897
677930.437455299,5460477.99995432
677926.92513759,5460573.25084118
677926.750011447,5460578.00002426
677926.749956396,5460611.49999598
677930.437541648,5460641.00003354
677934.187519156,5460652.50000252
677936.154041203,5460672.23187228
677937.875020473,5460689.5000327
677937.875038423,5460711.49996381
677937.874948905,5460722.49998597
677919.375032772,5460744.99996234
677911.937449487,5460756.00001056
677910.933950855,5460763.07564409
677908.250002802,5460782.00004548
677926.749995032,5460793.00003568
677937.874948499,5460815.49999603
677926.749960981,5460844.99998975
677924.382470261,5460846.17372974
677904.562459723,5460855.99997119
677885.999960259,5460859.50000394
677856.375008946,5460866.99996493
677837.874992902,5460878.49999031
677837.874993275,5460885.0531569
677837.874992584,5460896.99996258
677837.874952296,5460911.49999198
677830.437485453,5460945.00001819
677811.937517605,5460945.0000049
677797.124970808,5460934.00004546
677795.753258551,5460932.28684476
677782.312508336,5460915.50001722
677763.749951236,5460908.00004863
677745.24998038,5460900.49998187
